Taxon,lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Lactuca_sibirica,27.96796,62.23384,35,72,21,9126,215,-121,336,138,-35,156,-81,631,82,33,29,217,103,206,129
Lactuca_sibirica,28.48751,62.23822,32,73,21,9154,213,-126,339,135,-38,153,-84,636,83,33,29,220,104,209,128
Lactuca_sibirica,28.10289,62.24181,34,72,21,9125,214,-122,336,137,-35,155,-82,630,82,33,29,217,103,206,129
Lactuca_sibirica,28.06442,62.24211,35,72,21,9147,215,-122,337,138,-35,156,-82,630,82,33,29,217,103,206,129
Lactuca_sibirica,28.4398,62.24318,32,73,21,9147,213,-125,338,135,-38,153,-84,636,83,33,29,220,104,209,128
Lactuca_sibirica,28.24746,62.24504,34,73,21,9169,214,-123,337,137,-36,155,-83,631,82,33,29,218,103,206,128
Lactuca_sibirica,24.4554,62.2475,28,86,25,8608,209,-131,340,124,-39,141,-82,599,81,29,32,217,94,208,114
Lactuca_sibirica,27.86272,62.24796,34,72,21,9098,213,-122,335,137,-35,155,-81,635,83,34,29,219,105,208,130
Lactuca_sibirica,27.2854,62.25046,32,73,21,9024,211,-124,335,134,-37,151,-83,633,84,33,29,221,103,210,128
Lactuca_sibirica,28.1417,62.25047,33,72,21,9150,213,-124,337,136,-37,154,-84,638,83,34,28,220,105,209,130
Lactuca_sibirica,25.890213,62.25072,33,75,22,8866,212,-122,334,132,-36,150,-80,642,85,33,29,226,104,218,129
Lactuca_sibirica,28.14238,62.26841,33,72,21,9150,213,-124,337,136,-37,154,-84,638,83,34,28,220,105,209,130
Lactuca_sibirica,28.12312,62.26857,33,72,21,9150,213,-124,337,136,-37,154,-84,638,83,34,28,220,105,209,130
Lactuca_sibirica,28.08462,62.26887,33,72,21,9150,213,-124,337,136,-37,154,-84,638,83,34,28,220,105,209,130
Lactuca_sibirica,27.9694,62.2787,33,72,21,9125,213,-123,336,136,-36,154,-83,637,83,34,28,220,105,209,130
Lactuca_sibirica,28.14305,62.28635,33,72,21,9150,213,-124,337,136,-37,154,-84,638,83,34,28,220,105,209,130
Lactuca_sibirica,29.47356,62.29597,28,77,22,9345,213,-137,350,133,-44,151,-92,627,82,31,31,220,99,212,121
Lactuca_sibirica,27.91217,62.29703,34,72,21,9148,214,-123,337,137,-36,155,-82,630,82,33,29,217,103,206,128
Lactuca_sibirica,28.29791,62.30294,32,73,21,9169,212,-126,338,135,-39,153,-85,640,83,34,28,220,106,210,130
Lactuca_sibirica,28.25937,62.3033,31,73,21,9164,212,-126,338,135,-39,152,-85,641,83,34,28,221,106,211,130
Lactuca_sibirica,27.89232,62.31017,34,72,21,9148,214,-123,337,137,-36,155,-82,630,82,33,29,217,103,206,128
Lactuca_sibirica,29.59062,62.31179,27,77,22,9357,212,-138,350,132,-46,150,-93,626,82,31,31,221,99,213,120
Lactuca_sibirica,29.51356,62.3132,27,77,22,9343,213,-137,350,133,-45,150,-92,626,82,31,31,220,99,212,121
Lactuca_sibirica,29.41796,62.32388,27,77,22,9329,213,-137,350,133,-44,150,-92,629,82,31,31,221,100,213,121
Lactuca_sibirica,27.88508,62.32637,34,72,21,9148,214,-123,337,137,-36,155,-82,630,82,33,29,217,103,206,128
Lactuca_sibirica,28.05813,62.33645,31,72,21,9145,211,-126,337,134,-39,152,-85,641,83,34,28,221,106,211,130
Lactuca_sibirica,27.86518,62.33779,34,72,21,9104,213,-123,336,136,-36,154,-82,633,83,34,29,219,104,209,129
Lactuca_sibirica,29.43941,62.35043,27,77,22,9356,213,-137,350,133,-45,151,-92,628,82,31,31,221,100,213,121
Lactuca_sibirica,29.82593,62.3521,25,77,21,9417,211,-141,352,131,-48,149,-96,627,82,31,31,220,100,212,120
Lactuca_sibirica,29.82762,62.37002,25,77,21,9417,211,-141,352,131,-48,149,-96,627,82,31,31,220,100,212,120
Lactuca_sibirica,29.55819,62.38421,26,77,21,9378,212,-139,351,132,-46,150,-94,623,82,31,31,219,99,212,119
Lactuca_sibirica,30.38097,62.38907,20,77,21,9487,207,-149,356,128,-95,144,-102,636,84,31,31,223,102,213,120
Lactuca_sibirica,30.93346,62.39704,15,76,21,9541,203,-155,358,124,-101,140,-108,644,86,31,31,227,102,215,120
Lactuca_sibirica,17.2192,62.4051,31,87,26,8429,201,-131,332,127,-30,140,-79,679,78,40,24,224,123,200,149
Lactuca_sibirica,17.2222,62.4071,31,87,26,8429,201,-131,332,127,-30,140,-79,679,78,40,24,224,123,200,149
Lactuca_sibirica,29.59991,62.41935,26,78,22,9392,212,-141,353,132,-47,149,-95,624,82,31,31,221,99,214,119
Lactuca_sibirica,29.42591,62.42248,27,77,21,9383,213,-138,351,132,-46,150,-93,624,82,31,31,220,99,214,119
Lactuca_sibirica,25.9321,62.426,31,76,22,8874,211,-124,335,130,-37,149,-81,630,85,32,30,224,100,217,125
Lactuca_sibirica,26.12579,62.42735,29,75,22,8918,209,-127,336,129,-40,147,-84,638,86,33,30,226,102,219,127
Lactuca_sibirica,26.0187,62.4401,31,76,22,8880,211,-124,335,131,-37,149,-81,628,84,32,30,223,100,216,125
Lactuca_sibirica,29.29261,62.45167,28,77,22,9349,213,-137,350,133,-44,151,-92,623,82,31,31,219,99,212,120
Lactuca_sibirica,22.23769,62.452,32,84,25,8244,206,-122,328,125,-34,140,-73,575,76,27,32,209,90,190,110
Lactuca_sibirica,29.2933,62.46064,28,77,21,9365,214,-137,351,133,-44,151,-92,623,82,31,31,219,99,212,120
Lactuca_sibirica,29.91437,62.467,23,78,22,9440,210,-144,354,130,-50,147,-98,627,83,31,31,222,100,215,118
Lactuca_sibirica,29.91525,62.47596,23,78,22,9440,210,-144,354,130,-50,147,-98,627,83,31,31,222,100,215,118
Lactuca_sibirica,29.31405,62.47825,28,77,21,9365,214,-137,351,133,-44,151,-92,623,82,31,31,219,99,212,120
Lactuca_sibirica,29.54726,62.48316,26,78,22,9402,213,-140,353,132,-46,150,-94,622,82,31,31,220,99,214,118
Lactuca_sibirica,29.52864,62.49248,26,78,22,9395,212,-140,352,132,-47,150,-94,622,82,31,31,220,99,214,118
Lactuca_sibirica,29.42237,62.49891,27,78,22,9393,213,-138,351,133,-45,151,-93,621,82,31,31,220,99,213,118
Lactuca_sibirica,29.35562,62.51346,27,77,21,9405,213,-139,352,132,-46,151,-94,624,82,31,31,220,99,214,120
Lactuca_sibirica,26.12316,62.51706,30,76,22,8937,210,-127,337,130,-39,148,-83,625,84,32,30,222,99,215,124
Lactuca_sibirica,27.87038,62.51721,33,71,21,9168,212,-125,337,136,-37,154,-84,631,82,33,28,218,103,209,128
Lactuca_sibirica,29.39585,62.53073,26,77,21,9422,212,-140,352,132,-47,150,-95,623,82,31,31,220,99,214,119
Lactuca_sibirica,29.37644,62.53106,26,77,21,9422,212,-140,352,132,-47,150,-95,623,82,31,31,220,99,214,119
Lactuca_sibirica,29.88257,62.53949,23,78,21,9455,210,-145,355,130,-50,147,-99,627,83,31,31,222,100,215,118
Lactuca_sibirica,22.3835,62.54456,32,86,25,8286,207,-124,331,125,-34,140,-74,567,76,26,32,207,87,189,107
Lactuca_sibirica,22.38281,62.54903,32,86,25,8286,207,-124,331,125,-34,140,-74,567,76,26,32,207,87,189,107
Lactuca_sibirica,22.38641,62.55095,32,86,25,8286,207,-124,331,125,-34,140,-74,567,76,26,32,207,87,189,107
Lactuca_sibirica,17.3959,62.5511,31,88,26,8473,202,-133,335,128,-30,141,-79,649,77,38,23,216,119,189,141
Lactuca_sibirica,17.3922,62.5518,31,88,26,8473,202,-133,335,128,-30,141,-79,649,77,38,23,216,119,189,141
Lactuca_sibirica,29.08654,62.55364,26,76,21,9342,211,-138,349,131,-46,149,-94,631,83,32,30,221,101,215,123
Lactuca_sibirica,17.4211,62.5537,26,87,26,8466,197,-136,333,124,-36,136,-84,673,78,40,23,223,124,197,147
Lactuca_sibirica,22.3963,62.55622,32,86,25,8286,207,-124,331,125,-34,140,-74,567,76,26,32,207,87,189,107
Lactuca_sibirica,17.3825,62.5573,31,88,26,8473,202,-133,335,128,-30,141,-79,649,77,38,23,216,119,189,141
