Taxon,lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Lactuca_serriolaCAU,48.183334,41.55,98,86,27,7925,262,-53,315,137,-4,198,-4,487,60,22,29,157,76,127,76
Lactuca_serriolaCAU,45.0167,41.5667,138,107,31,8383,318,-24,342,180,30,244,30,494,77,21,40,195,70,154,70
Lactuca_serriolaCAU,47.7667,41.5667,55,91,30,7168,211,-91,302,125,-39,143,-39,544,91,14,52,232,50,196,50
Lactuca_serriolaCAU,45.017,41.583,138,107,31,8383,318,-24,342,180,30,244,30,494,77,21,40,195,70,154,70
Lactuca_serriolaCAU,47.783,41.583,55,91,30,7168,211,-91,302,125,-39,143,-39,544,91,14,52,232,50,196,50
Lactuca_serriolaCAU,48.7167,41.6,133,94,22,8919,408,-17,425,142,253,253,27,342,46,17,27,114,55,55,82
Lactuca_serriolaCAU,47.25,41.6167,23,97,31,7126,181,-124,305,92,-70,111,-70,657,111,15,56,293,56,246,56
Lactuca_serriolaCAU,47.25,41.633,33,96,31,7123,191,-113,304,102,-60,121,-60,651,111,15,55,289,55,245,55
Lactuca_serriolaCAU,45.0031,41.6433,132,107,31,8267,310,-28,338,173,25,236,25,535,86,21,43,217,70,172,70
Lactuca_serriolaCAU,47.6,41.65,46,93,30,7128,203,-99,302,116,-46,135,-46,578,98,13,54,253,49,214,49
Lactuca_serriolaCAU,43.05333,41.66028,79,113,33,7903,250,-88,338,119,-16,175,-28,666,91,37,27,230,116,198,132
Lactuca_serriolaCAU,44.4014,41.6628,80,112,34,7496,246,-76,322,154,-19,173,-19,705,110,27,43,284,93,235,93
Lactuca_serriolaCAU,44.716667,41.666668,89,110,34,7550,256,-65,321,126,-10,184,-10,705,113,24,45,288,86,237,86
Lactuca_serriolaCAU,44.6667,41.6667,94,110,34,7635,262,-61,323,169,-6,189,-6,682,109,25,44,276,86,226,86
Lactuca_serriolaCAU,48.1167,41.6667,107,85,26,8104,272,-45,317,119,3,210,3,476,59,23,26,147,82,118,82
