Taxon,lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Lactuca_tatarica,75.67,35.37,103,122,30,9698,304,-95,399,102,114,222,-29,185,33,4,57,86,21,24,54
Lactuca_tatarica,-109.48846,35.38362,106,169,42,8133,313,-83,396,205,143,212,3,272,45,8,47,114,32,92,54
Lactuca_tatarica,-110.319664,35.38755,111,170,42,8237,322,-79,401,213,148,219,7,252,41,7,44,105,30,84,53
Lactuca_tatarica,-108.3963,35.401134,73,174,44,7775,278,-115,393,168,109,174,-26,395,62,15,41,155,51,133,92
Lactuca_tatarica,-108.363,35.4444,87,174,44,7889,292,-101,393,182,123,190,-13,333,56,13,46,140,43,119,71
Lactuca_tatarica,-104.82748,35.47004,107,180,46,7511,304,-87,391,196,11,205,11,402,80,10,69,203,35,202,35
Lactuca_tatarica,69.78,35.5,60,94,29,7597,220,-101,321,4,150,157,-41,943,226,6,94,575,25,28,312
Lactuca_tatarica,75.7,35.5,99,121,30,9735,301,-99,400,98,111,219,-34,160,28,3,57,75,18,21,46
Lactuca_tatarica,-105.97817,35.508156,103,168,43,7976,304,-81,385,198,3,206,3,360,66,16,54,170,52,155,52
Lactuca_tatarica,-105.76726,35.569622,81,166,44,7229,273,-98,371,168,-9,176,-9,455,86,21,59,221,65,206,65
Lactuca_tatarica,77.18,35.58,-100,109,27,9733,100,-297,397,21,-219,21,-228,77,16,2,59,35,9,35,10
Lactuca_tatarica,-108.25992,35.582672,85,168,43,7861,289,-99,388,180,122,188,-14,328,56,14,45,139,45,119,67
Lactuca_tatarica,70.03,35.63,23,89,27,7479,181,-138,319,-32,113,119,-75,1044,236,9,88,607,35,42,340
Lactuca_tatarica,-106.848434,35.6879,67,166,43,7383,266,-112,378,157,103,164,-26,479,79,25,43,198,77,178,96
Lactuca_tatarica,76.17,35.7,-21,104,25,10332,183,-224,407,-33,-68,105,-160,82,12,1,46,32,9,21,18
Lactuca_tatarica,75.4,35.72,60,109,27,9809,258,-133,391,53,11,181,-73,168,27,3,54,80,17,30,38
Lactuca_tatarica,75.92,35.73,-42,99,24,10190,159,-239,398,-55,-86,83,-178,94,14,2,44,36,11,25,18
Lactuca_tatarica,69,35.75,92,105,30,8029,266,-75,341,38,187,196,-15,616,154,0,97,385,4,6,215
Lactuca_tatarica,74.47,35.83,43,97,26,9205,228,-135,363,33,0,157,-81,258,41,5,50,114,27,60,50
Lactuca_tatarica,-111.768166,35.83557,80,158,43,7360,279,-85,364,172,111,177,-10,396,55,12,34,136,52,115,106
Lactuca_tatarica,71.78,35.85,139,111,33,8051,314,-20,334,81,241,241,32,490,108,13,78,266,40,40,133
Lactuca_tatarica,-106.308525,35.865097,84,148,40,7614,273,-90,363,174,-13,183,-13,443,78,23,49,196,73,180,73
Lactuca_tatarica,-110.6404,35.8764,109,161,40,8368,320,-77,397,211,147,218,3,236,36,7,40,91,30,74,53
Lactuca_tatarica,70.42,35.88,13,88,27,7693,174,-150,324,-44,105,111,-88,998,211,12,81,548,47,56,318
Lactuca_tatarica,74.3,35.9,99,105,29,8765,283,-74,357,93,51,210,-18,219,40,4,57,105,23,48,38
Lactuca_tatarica,74.3,35.92,132,110,30,8604,316,-39,355,129,80,241,17,188,38,3,63,94,19,40,30
Lactuca_tatarica,71.02,35.95,-50,81,24,7918,110,-216,326,-63,44,49,-155,961,178,19,67,472,80,93,291
Lactuca_tatarica,77.05,35.97,-88,109,26,9953,115,-290,405,35,-192,35,-221,65,13,1,64,30,6,30,7
Lactuca_tatarica,67.67,36,66,128,34,8117,255,-119,374,15,159,169,-43,367,80,0,85,203,2,4,139
Lactuca_tatarica,-104.93978,36.018036,81,180,47,7087,274,-105,379,174,-8,174,-8,439,89,10,73,228,34,228,34
Lactuca_tatarica,-104.3754,36.0585,106,180,45,7843,305,-94,399,207,5,207,5,387,75,8,72,197,27,197,27
Lactuca_tatarica,-106.08,36.07,108,183,43,8248,322,-94,416,206,2,214,2,262,50,10,56,124,33,111,33
Lactuca_tatarica,76.4,36.07,-14,109,26,10412,195,-221,416,-22,-64,114,-154,60,10,1,42,23,7,18,11
Lactuca_tatarica,74.92,36.13,-63,90,23,9750,128,-252,380,-78,-104,56,-193,148,23,4,45,63,18,35,28
Lactuca_tatarica,-109.5329,36.1553,113,170,41,8672,329,-83,412,218,154,226,3,232,35,7,39,89,31,72,49
Lactuca_tatarica,-109.1,36.17,82,154,39,8071,285,-101,386,181,119,188,-20,337,49,11,38,128,43,105,76
Lactuca_tatarica,78.6,36.17,-5,131,30,10120,207,-221,428,119,-120,119,-143,37,9,0,68,20,3,20,4
Lactuca_tatarica,73.75,36.2,124,112,30,8868,313,-53,366,121,73,237,5,145,36,1,69,72,13,34,21
Lactuca_tatarica,-115.02281,36.20175,188,148,37,8600,395,5,390,101,228,301,81,106,13,2,35,33,13,25,31
Lactuca_tatarica,-106.85862,36.25289,68,178,42,8010,281,-134,415,165,105,171,-36,395,67,20,43,165,66,145,73
Lactuca_tatarica,-105.567,36.3333,64,177,44,7668,267,-134,401,156,-36,162,-36,418,76,19,52,185,59,181,59
Lactuca_tatarica,76.8,36.38,3,117,27,10463,214,-211,425,103,-52,131,-140,42,8,0,54,17,4,15,7
Lactuca_tatarica,-105.3,36.4167,44,179,45,7367,243,-153,396,138,-52,138,-52,483,87,22,52,212,66,212,66
Lactuca_tatarica,73.37,36.42,76,105,28,9115,265,-105,370,69,29,191,-47,157,31,2,56,73,17,34,31
Lactuca_tatarica,75.33,36.45,18,105,26,10059,220,-180,400,11,-31,142,-118,92,16,2,53,42,9,22,16
Lactuca_tatarica,77.1,36.47,-46,115,27,10265,163,-256,419,80,-169,80,-184,50,10,1,62,24,5,24,5
Lactuca_tatarica,74.85,36.48,46,106,27,9714,244,-146,390,40,-4,167,-85,112,21,2,55,53,11,25,20
Lactuca_tatarica,73.9,36.5,40,100,26,9315,230,-144,374,32,-6,156,-86,154,27,3,52,69,18,35,30
Lactuca_tatarica,74.88,36.5,80,111,28,9550,278,-111,389,77,27,199,-49,103,22,1,63,52,9,22,17
Lactuca_tatarica,-109.0009,36.5003,94,155,39,8400,303,-94,397,196,133,204,-13,292,40,9,36,106,38,85,67
Lactuca_tatarica,-106.69709,36.509144,65,182,42,8162,282,-146,428,164,103,170,-42,394,66,21,41,161,68,141,75
Lactuca_tatarica,-108.32315,36.512596,103,162,39,8687,319,-89,408,208,145,216,-8,246,36,10,37,92,37,77,51
Lactuca_tatarica,74.88,36.52,44,106,27,9722,242,-149,391,38,-7,165,-88,105,20,2,57,50,10,23,18
Lactuca_tatarica,74.82,36.52,50,106,27,9685,248,-142,390,45,0,171,-81,112,21,2,55,53,11,25,20
Lactuca_tatarica,-105.62954,36.56984,69,180,42,8261,281,-142,423,166,-41,173,-41,336,60,15,48,147,48,141,48
Lactuca_tatarica,74.77,36.58,-1,99,25,9796,195,-193,388,-10,-47,120,-133,111,19,2,51,51,11,25,21
Lactuca_tatarica,74.78,36.58,-1,99,25,9796,195,-193,388,-10,-47,120,-133,111,19,2,51,51,11,25,21
Lactuca_tatarica,74.82,36.6,25,103,26,9823,223,-169,392,18,-24,146,-108,107,19,2,55,49,11,25,19
Lactuca_tatarica,-104.63817,36.606106,94,188,45,7958,299,-114,413,196,-9,196,-9,363,75,7,74,186,24,186,24
Lactuca_tatarica,74.95,36.62,-18,98,25,9950,180,-212,392,-27,-64,105,-152,102,17,2,50,45,11,24,19
Lactuca_tatarica,-106.198,36.638,30,166,43,7385,227,-154,381,120,63,126,-64,591,86,34,30,209,109,194,130
Lactuca_tatarica,74.8,36.65,13,102,26,9828,211,-181,392,6,-35,134,-120,103,18,2,51,46,10,25,18
Lactuca_tatarica,-110.4324,36.6508,109,137,36,8512,313,-65,378,213,148,221,2,252,34,8,32,88,35,72,59
Lactuca_tatarica,-110.5365,36.6864,104,134,36,8411,306,-66,372,207,142,215,-1,267,36,8,33,94,36,76,62
Lactuca_tatarica,-105.32626,36.69815,25,168,44,7229,218,-160,378,112,-68,117,-68,577,92,30,41,228,95,225,95
Lactuca_tatarica,74.72,36.72,27,104,26,9823,225,-168,393,21,-22,149,-106,98,18,2,52,46,10,23,16
Lactuca_tatarica,74.65,36.72,-9,98,25,9821,187,-202,389,-18,-55,112,-142,106,18,2,53,48,11,25,19
